code,target,sigprice,gentime,usertag
SSE.ETF.510300,1,3802.2,20180613101000000,enterlong
SSE.ETF.510300,0,3800,20180613102500000,exitlong
SSE.ETF.510300,1,3808.8,20180613103500000,enterlong
SSE.ETF.510300,0,3798,20180613110500000,exitlong
SSE.ETF.510300,1,3792.8,20180613133000000,enterlong
SSE.ETF.510300,0,3789.6,20180613134000000,exitlong
SSE.ETF.510300,1,3797.6,20180613134500000,enterlong
SSE.ETF.510300,0,3793.2,20180613135500000,exitlong
SSE.ETF.510300,1,3790.6,20180613140000000,enterlong
SSE.ETF.510300,0,3792.8,20180613141000000,exitlong
SSE.ETF.510300,-1,3785.6,20180613141500000,entershort
SSE.ETF.510300,0,3787,20180613142000000,exitshort
SSE.ETF.510300,1,3788.8,20180613142500000,enterlong
SSE.ETF.510300,0,3787.4,20180613143000000,exitlong
SSE.ETF.510300,-1,3783.6,20180613143500000,entershort
SSE.ETF.510300,0,3774.8,20180613145000000,exitshort
SSE.ETF.510300,1,3778.4,20180613150000000,enterlong
SSE.ETF.510300,0,3739,20180614093500000,exitlong
SSE.ETF.510300,-1,3733,20180614094000000,entershort
SSE.ETF.510300,0,3759,20180614095500000,exitshort
SSE.ETF.510300,1,3766,20180614100000000,enterlong
SSE.ETF.510300,0,3759.6,20180614101000000,exitlong
SSE.ETF.510300,-1,3742,20180614103500000,entershort
SSE.ETF.510300,0,3734,20180614110500000,exitshort
SSE.ETF.510300,1,3732,20180614111500000,enterlong
SSE.ETF.510300,0,3725.6,20180614131000000,exitlong
SSE.ETF.510300,1,3731.2,20180614131500000,enterlong
SSE.ETF.510300,0,3728.6,20180614133000000,exitlong
SSE.ETF.510300,-1,3724,20180614133500000,entershort
SSE.ETF.510300,0,3730.4,20180614140000000,exitshort
SSE.ETF.510300,-1,3726.6,20180614140500000,entershort
SSE.ETF.510300,0,3725.6,20180614142000000,exitshort
SSE.ETF.510300,1,3729.2,20180614142500000,enterlong
SSE.ETF.510300,0,3744.8,20180614143500000,exitlong
SSE.ETF.510300,-1,3737.4,20180614144000000,entershort
SSE.ETF.510300,0,3738.4,20180614144500000,exitshort
SSE.ETF.510300,-1,3736.8,20180614145000000,entershort
SSE.ETF.510300,0,3734,20180614150000000,exitshort
SSE.ETF.510300,1,3743.6,20180615093500000,enterlong
SSE.ETF.510300,0,3737.4,20180615094500000,exitlong
SSE.ETF.510300,1,3743.6,20180615095000000,enterlong
SSE.ETF.510300,0,3733.6,20180615095500000,exitlong
SSE.ETF.510300,-1,3730,20180615100000000,entershort
SSE.ETF.510300,0,3733,20180615100500000,exitshort
SSE.ETF.510300,1,3742,20180615101000000,enterlong
SSE.ETF.510300,0,3739.8,20180615101500000,exitlong
SSE.ETF.510300,-1,3735,20180615102000000,entershort
SSE.ETF.510300,0,3740.2,20180615102500000,exitshort
SSE.ETF.510300,-1,3735.8,20180615103000000,entershort
SSE.ETF.510300,0,3739.6,20180615103500000,exitshort
SSE.ETF.510300,-1,3736,20180615104000000,entershort
SSE.ETF.510300,0,3732.4,20180615104500000,exitshort
SSE.ETF.510300,-1,3723.8,20180615105000000,entershort
SSE.ETF.510300,0,3727,20180615105500000,exitshort
SSE.ETF.510300,1,3732.8,20180615110000000,enterlong
SSE.ETF.510300,0,3729.6,20180615110500000,exitlong
SSE.ETF.510300,-1,3724.6,20180615111000000,entershort
SSE.ETF.510300,0,3722,20180615111500000,exitshort
SSE.ETF.510300,-1,3714.2,20180615112000000,entershort
SSE.ETF.510300,0,3716.2,20180615112500000,exitshort
SSE.ETF.510300,1,3719,20180615113000000,enterlong
SSE.ETF.510300,0,3708,20180615130500000,exitlong
SSE.ETF.510300,1,3711.8,20180615131000000,enterlong
SSE.ETF.510300,0,3716.8,20180615133000000,exitlong
SSE.ETF.510300,1,3729.6,20180615133500000,enterlong
SSE.ETF.510300,0,3729,20180615134000000,exitlong
SSE.ETF.510300,-1,3724,20180615134500000,entershort
SSE.ETF.510300,0,3731.4,20180615141500000,exitshort
SSE.ETF.510300,-1,3723.8,20180615142500000,entershort
SSE.ETF.510300,0,3716.6,20180615144000000,exitshort
SSE.ETF.510300,-1,3716.4,20180615144500000,entershort
SSE.ETF.510300,0,3722,20180615150000000,exitshort
SSE.ETF.510300,1,3664,20180619093500000,enterlong
SSE.ETF.510300,0,3672,20180619094500000,exitlong
SSE.ETF.510300,-1,3670,20180619095500000,entershort
SSE.ETF.510300,0,3666,20180619101000000,exitshort
SSE.ETF.510300,-1,3660,20180619101500000,entershort
SSE.ETF.510300,0,3643.4,20180619105000000,exitshort
SSE.ETF.510300,-1,3622,20180619112500000,entershort
SSE.ETF.510300,0,3616.4,20180619131000000,exitshort
SSE.ETF.510300,-1,3607.2,20180619133000000,entershort
SSE.ETF.510300,0,3614,20180619133500000,exitshort
SSE.ETF.510300,-1,3608,20180619135500000,entershort
SSE.ETF.510300,0,3602.4,20180619142500000,exitshort
SSE.ETF.510300,-1,3582,20180619143000000,entershort
SSE.ETF.510300,0,3559.8,20180619144500000,exitshort
SSE.ETF.510300,1,3569.8,20180619145000000,enterlong
SSE.ETF.510300,0,3566.8,20180620094500000,exitlong
SSE.ETF.510300,1,3580.6,20180620095500000,enterlong
SSE.ETF.510300,0,3566.8,20180620104500000,exitlong
SSE.ETF.510300,-1,3556.4,20180620110500000,entershort
SSE.ETF.510300,0,3574.6,20180620112500000,exitshort
SSE.ETF.510300,1,3584.8,20180620131500000,enterlong
SSE.ETF.510300,0,3608,20180620135500000,exitlong
SSE.ETF.510300,1,3611.4,20180620142500000,enterlong
SSE.ETF.510300,0,3604.6,20180620143500000,exitlong
SSE.ETF.510300,1,3609,20180621094000000,enterlong
SSE.ETF.510300,0,3605.2,20180621094500000,exitlong
SSE.ETF.510300,-1,3598.2,20180621095000000,entershort
SSE.ETF.510300,0,3610.4,20180621095500000,exitshort
SSE.ETF.510300,1,3616.6,20180621100000000,enterlong
SSE.ETF.510300,0,3616.8,20180621102000000,exitlong
SSE.ETF.510300,1,3623.4,20180621102500000,enterlong
SSE.ETF.510300,0,3634.6,20180621103000000,exitlong
SSE.ETF.510300,-1,3623.4,20180621104500000,entershort
SSE.ETF.510300,0,3626.4,20180621110000000,exitshort
SSE.ETF.510300,-1,3616.4,20180621110500000,entershort
SSE.ETF.510300,0,3577,20180621131000000,exitshort
SSE.ETF.510300,1,3583.2,20180621131500000,enterlong
SSE.ETF.510300,0,3582.2,20180621133000000,exitlong
SSE.ETF.510300,1,3587.4,20180621133500000,enterlong
SSE.ETF.510300,0,3577.2,20180621134500000,exitlong
SSE.ETF.510300,1,3576.2,20180621135000000,enterlong
SSE.ETF.510300,0,3578,20180621140000000,exitlong
SSE.ETF.510300,-1,3562.8,20180621140500000,entershort
SSE.ETF.510300,0,3568.8,20180621143000000,exitshort
SSE.ETF.510300,-1,3558.8,20180621143500000,entershort
SSE.ETF.510300,0,3550.4,20180621145000000,exitshort
SSE.ETF.510300,-1,3545,20180621145500000,entershort
SSE.ETF.510300,0,3530.2,20180622094000000,exitshort
SSE.ETF.510300,1,3538,20180622094500000,enterlong
SSE.ETF.510300,0,3541.4,20180622102500000,exitlong
SSE.ETF.510300,-1,3533.4,20180622103500000,entershort
SSE.ETF.510300,0,3540,20180622104000000,exitshort
SSE.ETF.510300,1,3561.6,20180622110000000,enterlong
SSE.ETF.510300,0,3561.6,20180622112000000,exitlong
SSE.ETF.510300,1,3565,20180622131000000,enterlong
SSE.ETF.510300,0,3568,20180622132000000,exitlong
SSE.ETF.510300,-1,3558.8,20180622133000000,entershort
SSE.ETF.510300,0,3552.2,20180622135500000,exitshort
SSE.ETF.510300,1,3556.2,20180622140000000,enterlong
SSE.ETF.510300,0,3550,20180622141000000,exitlong
SSE.ETF.510300,1,3556.6,20180622141500000,enterlong
SSE.ETF.510300,0,3552.8,20180622142000000,exitlong
SSE.ETF.510300,1,3564.6,20180622142500000,enterlong
SSE.ETF.510300,0,3562,20180622143500000,exitlong
SSE.ETF.510300,1,3569.4,20180622144000000,enterlong
SSE.ETF.510300,0,3567.2,20180622145000000,exitlong
SSE.ETF.510300,1,3572.4,20180622150000000,enterlong
SSE.ETF.510300,0,3578.2,20180625093500000,exitlong
SSE.ETF.510300,1,3589,20180625094000000,enterlong
SSE.ETF.510300,0,3582.2,20180625095000000,exitlong
SSE.ETF.510300,1,3577.6,20180625095500000,enterlong
SSE.ETF.510300,0,3570,20180625100000000,exitlong
SSE.ETF.510300,1,3566.2,20180625100500000,enterlong
SSE.ETF.510300,0,3558.2,20180625101000000,exitlong
SSE.ETF.510300,1,3563.8,20180625101500000,enterlong
SSE.ETF.510300,0,3559.8,20180625102000000,exitlong
SSE.ETF.510300,1,3569.8,20180625102500000,enterlong
SSE.ETF.510300,0,3562.6,20180625103500000,exitlong
SSE.ETF.510300,1,3558.4,20180625104000000,enterlong
SSE.ETF.510300,0,3553.2,20180625104500000,exitlong
SSE.ETF.510300,1,3558,20180625105000000,enterlong
SSE.ETF.510300,0,3565.8,20180625110500000,exitlong
SSE.ETF.510300,-1,3560.2,20180625111000000,entershort
SSE.ETF.510300,0,3570.8,20180625112500000,exitshort
SSE.ETF.510300,-1,3566.6,20180625113000000,entershort
SSE.ETF.510300,0,3553.6,20180625133000000,exitshort
SSE.ETF.510300,-1,3549.6,20180625133500000,entershort
SSE.ETF.510300,0,3535,20180625140500000,exitshort
SSE.ETF.510300,1,3536.4,20180625141500000,enterlong
SSE.ETF.510300,0,3536.2,20180625142500000,exitlong
SSE.ETF.510300,-1,3523.8,20180625144000000,entershort
SSE.ETF.510300,0,3500.2,20180626094500000,exitshort
SSE.ETF.510300,-1,3474,20180626095500000,entershort
SSE.ETF.510300,0,3475,20180626102000000,exitshort
SSE.ETF.510300,1,3477.2,20180626104500000,enterlong
SSE.ETF.510300,0,3489.8,20180626112000000,exitlong
SSE.ETF.510300,1,3498.8,20180626130500000,enterlong
SSE.ETF.510300,0,3507.6,20180626132000000,exitlong
SSE.ETF.510300,-1,3504.2,20180626132500000,entershort
SSE.ETF.510300,0,3495,20180626133000000,exitshort
SSE.ETF.510300,1,3497.6,20180626133500000,enterlong
SSE.ETF.510300,0,3491.2,20180626135000000,exitlong
SSE.ETF.510300,1,3497,20180626135500000,enterlong
SSE.ETF.510300,0,3493.8,20180626140500000,exitlong
SSE.ETF.510300,-1,3485.6,20180626141000000,entershort
SSE.ETF.510300,0,3490.8,20180626142500000,exitshort
SSE.ETF.510300,-1,3480.2,20180626143000000,entershort
SSE.ETF.510300,0,3473.2,20180626144000000,exitshort
SSE.ETF.510300,-1,3476.6,20180626145000000,entershort
SSE.ETF.510300,0,3489,20180626145500000,exitshort
SSE.ETF.510300,1,3503.2,20180627093500000,enterlong
SSE.ETF.510300,0,3498.2,20180627094000000,exitlong
SSE.ETF.510300,-1,3488.6,20180627094500000,entershort
SSE.ETF.510300,0,3490,20180627095000000,exitshort
SSE.ETF.510300,1,3491.8,20180627095500000,enterlong
SSE.ETF.510300,0,3489,20180627100000000,exitlong
SSE.ETF.510300,-1,3482.2,20180627100500000,entershort
SSE.ETF.510300,0,3482.8,20180627101500000,exitshort
SSE.ETF.510300,1,3486.4,20180627102000000,enterlong
SSE.ETF.510300,0,3492.8,20180627103000000,exitlong
SSE.ETF.510300,-1,3488.2,20180627103500000,entershort
SSE.ETF.510300,0,3487.4,20180627104500000,exitshort
SSE.ETF.510300,-1,3477.2,20180627105000000,entershort
SSE.ETF.510300,0,3474.6,20180627110000000,exitshort
SSE.ETF.510300,1,3465,20180627110500000,enterlong
SSE.ETF.510300,0,3463,20180627112000000,exitlong
SSE.ETF.510300,1,3465,20180627112500000,enterlong
SSE.ETF.510300,0,3461.4,20180627113000000,exitlong
SSE.ETF.510300,-1,3452,20180627130500000,entershort
SSE.ETF.510300,0,3434.4,20180627134000000,exitshort
SSE.ETF.510300,-1,3417.4,20180627140000000,entershort
SSE.ETF.510300,0,3415.4,20180627143500000,exitshort
SSE.ETF.510300,-1,3408.6,20180627144000000,entershort
SSE.ETF.510300,0,3399.6,20180628093500000,exitshort
SSE.ETF.510300,-1,3404.6,20180628094000000,entershort
SSE.ETF.510300,0,3406.2,20180628095500000,exitshort
SSE.ETF.510300,1,3416.6,20180628100000000,enterlong
SSE.ETF.510300,0,3411,20180628101000000,exitlong
SSE.ETF.510300,1,3410.8,20180628101500000,enterlong
SSE.ETF.510300,0,3403.8,20180628102000000,exitlong
SSE.ETF.510300,-1,3396.8,20180628103000000,entershort
SSE.ETF.510300,0,3404.4,20180628103500000,exitshort
SSE.ETF.510300,-1,3396,20180628104000000,entershort
SSE.ETF.510300,0,3422,20180628104500000,exitshort
SSE.ETF.510300,1,3429.2,20180628105000000,enterlong
SSE.ETF.510300,0,3433.4,20180628111000000,exitlong
SSE.ETF.510300,-1,3428,20180628111500000,entershort
SSE.ETF.510300,0,3405.8,20180628140500000,exitshort
SSE.ETF.510300,-1,3401.8,20180628141000000,entershort
SSE.ETF.510300,0,3391.8,20180628142500000,exitshort
SSE.ETF.510300,-1,3372.4,20180628144000000,entershort
SSE.ETF.510300,0,3381.8,20180628144500000,exitshort
SSE.ETF.510300,1,3381,20180628145500000,enterlong
SSE.ETF.510300,0,3408.6,20180629094000000,exitlong
SSE.ETF.510300,1,3406.4,20180629094500000,enterlong
SSE.ETF.510300,0,3401.8,20180629095000000,exitlong
SSE.ETF.510300,1,3405,20180629100000000,enterlong
SSE.ETF.510300,0,3440,20180629110500000,exitlong
SSE.ETF.510300,1,3440.2,20180629112000000,enterlong
SSE.ETF.510300,0,3455.2,20180629133500000,exitlong
SSE.ETF.510300,1,3469.4,20180629135000000,enterlong
SSE.ETF.510300,0,3477.6,20180629142000000,exitlong
SSE.ETF.510300,1,3486,20180629142500000,enterlong
SSE.ETF.510300,0,3481.8,20180629143500000,exitlong
SSE.ETF.510300,1,3484,20180629144500000,enterlong
SSE.ETF.510300,0,3478,20180629145500000,exitlong
SSE.ETF.510300,-1,3466.6,20180702093500000,entershort
SSE.ETF.510300,0,3472.2,20180702094000000,exitshort
SSE.ETF.510300,-1,3466,20180702094500000,entershort
SSE.ETF.510300,0,3460,20180702100500000,exitshort
SSE.ETF.510300,-1,3452.4,20180702101000000,entershort
SSE.ETF.510300,0,3454,20180702102000000,exitshort
SSE.ETF.510300,-1,3445.2,20180702102500000,entershort
SSE.ETF.510300,0,3431.4,20180702105500000,exitshort
SSE.ETF.510300,1,3422,20180702111000000,enterlong
SSE.ETF.510300,0,3412.2,20180702113000000,exitlong
SSE.ETF.510300,-1,3393.8,20180702133000000,entershort
SSE.ETF.510300,0,3387.2,20180702135000000,exitshort
SSE.ETF.510300,-1,3379.4,20180702135500000,entershort
SSE.ETF.510300,0,3384,20180702140000000,exitshort
SSE.ETF.510300,-1,3366.2,20180702140500000,entershort
SSE.ETF.510300,0,3336.2,20180702145000000,exitshort
SSE.ETF.510300,1,3350.2,20180702145500000,enterlong
SSE.ETF.510300,0,3364,20180703093500000,exitlong
SSE.ETF.510300,1,3385.8,20180703094000000,enterlong
SSE.ETF.510300,0,3371.8,20180703094500000,exitlong
SSE.ETF.510300,-1,3351.4,20180703095000000,entershort
SSE.ETF.510300,0,3339.2,20180703100000000,exitshort
SSE.ETF.510300,-1,3339.2,20180703101000000,entershort
SSE.ETF.510300,0,3351.8,20180703101500000,exitshort
SSE.ETF.510300,-1,3345.4,20180703103000000,entershort
SSE.ETF.510300,0,3333.6,20180703105000000,exitshort
SSE.ETF.510300,-1,3329.2,20180703105500000,entershort
SSE.ETF.510300,0,3317.4,20180703110500000,exitshort
SSE.ETF.510300,-1,3300.2,20180703111000000,entershort
SSE.ETF.510300,0,3291,20180703112500000,exitshort
SSE.ETF.510300,1,3305.2,20180703113000000,enterlong
SSE.ETF.510300,0,3332.8,20180703132000000,exitlong
SSE.ETF.510300,1,3354.2,20180703133000000,enterlong
SSE.ETF.510300,0,3363.2,20180703135000000,exitlong
SSE.ETF.510300,-1,3362.6,20180703135500000,entershort
SSE.ETF.510300,0,3359.6,20180703141000000,exitshort
SSE.ETF.510300,1,3373.8,20180703141500000,enterlong
SSE.ETF.510300,0,3360,20180703142500000,exitlong
SSE.ETF.510300,1,3371,20180703143000000,enterlong
SSE.ETF.510300,0,3364,20180703144000000,exitlong
SSE.ETF.510300,-1,3356,20180703144500000,entershort
SSE.ETF.510300,0,3373.6,20180704094000000,exitshort
SSE.ETF.510300,-1,3359.2,20180704094500000,entershort
SSE.ETF.510300,0,3365.6,20180704095500000,exitshort
SSE.ETF.510300,-1,3355.8,20180704100000000,entershort
SSE.ETF.510300,0,3343.8,20180704101500000,exitshort
SSE.ETF.510300,-1,3338.6,20180704102000000,entershort
SSE.ETF.510300,0,3340.6,20180704103000000,exitshort
SSE.ETF.510300,1,3348.8,20180704103500000,enterlong
SSE.ETF.510300,0,3348.6,20180704105000000,exitlong
SSE.ETF.510300,-1,3339.4,20180704110500000,entershort
SSE.ETF.510300,0,3341,20180704111000000,exitshort
SSE.ETF.510300,-1,3331.8,20180704111500000,entershort
SSE.ETF.510300,0,3335.8,20180704113000000,exitshort
SSE.ETF.510300,1,3332.4,20180704131000000,enterlong
SSE.ETF.510300,0,3336.6,20180704132500000,exitlong
SSE.ETF.510300,1,3349.6,20180704133000000,enterlong
SSE.ETF.510300,0,3344.4,20180704133500000,exitlong
SSE.ETF.510300,-1,3337.2,20180704134000000,entershort
SSE.ETF.510300,0,3338,20180704135500000,exitshort
SSE.ETF.510300,-1,3338,20180704140000000,entershort
SSE.ETF.510300,0,3342.2,20180704141000000,exitshort
SSE.ETF.510300,-1,3337,20180704141500000,entershort
SSE.ETF.510300,0,3325.2,20180704142500000,exitshort
SSE.ETF.510300,1,3328.6,20180704143000000,enterlong
SSE.ETF.510300,0,3324.2,20180704143500000,exitlong
SSE.ETF.510300,-1,3322.4,20180704144000000,entershort
SSE.ETF.510300,0,3326.4,20180704144500000,exitshort
SSE.ETF.510300,1,3333,20180704145000000,enterlong
SSE.ETF.510300,0,3328.2,20180704145500000,exitlong
SSE.ETF.510300,1,3330.6,20180704150000000,enterlong
SSE.ETF.510300,0,3365,20180705094000000,exitlong
SSE.ETF.510300,-1,3357,20180705094500000,entershort
SSE.ETF.510300,0,3343.6,20180705100000000,exitshort
SSE.ETF.510300,-1,3338.8,20180705100500000,entershort
SSE.ETF.510300,0,3337.4,20180705101000000,exitshort
SSE.ETF.510300,1,3330.4,20180705101500000,enterlong
SSE.ETF.510300,0,3336,20180705103000000,exitlong
SSE.ETF.510300,1,3344.8,20180705103500000,enterlong
SSE.ETF.510300,0,3348,20180705105000000,exitlong
SSE.ETF.510300,-1,3343.6,20180705105500000,entershort
SSE.ETF.510300,0,3340.6,20180705110000000,exitshort
SSE.ETF.510300,1,3334.4,20180705110500000,enterlong
SSE.ETF.510300,0,3327.8,20180705111500000,exitlong
SSE.ETF.510300,-1,3321.6,20180705112500000,entershort
SSE.ETF.510300,0,3310.2,20180705132000000,exitshort
SSE.ETF.510300,1,3308.8,20180705132500000,enterlong
SSE.ETF.510300,0,3306.8,20180705140000000,exitlong
SSE.ETF.510300,-1,3302.8,20180705140500000,entershort
SSE.ETF.510300,0,3317,20180705141500000,exitshort
SSE.ETF.510300,-1,3307,20180705142000000,entershort
SSE.ETF.510300,0,3306.6,20180705142500000,exitshort
SSE.ETF.510300,1,3301.6,20180705143500000,enterlong
SSE.ETF.510300,0,3308.4,20180705144500000,exitlong
SSE.ETF.510300,1,3308,20180706093500000,enterlong
SSE.ETF.510300,0,3326.6,20180706095000000,exitlong
SSE.ETF.510300,-1,3319.2,20180706095500000,entershort
SSE.ETF.510300,0,3302.2,20180706101500000,exitshort
SSE.ETF.510300,1,3305,20180706102000000,enterlong
SSE.ETF.510300,0,3298,20180706102500000,exitlong
SSE.ETF.510300,1,3298.8,20180706103000000,enterlong
SSE.ETF.510300,0,3296,20180706103500000,exitlong
SSE.ETF.510300,1,3296.2,20180706104000000,enterlong
SSE.ETF.510300,0,3297.4,20180706105000000,exitlong
SSE.ETF.510300,-1,3291.6,20180706105500000,entershort
SSE.ETF.510300,0,3294,20180706110000000,exitshort
SSE.ETF.510300,-1,3284,20180706110500000,entershort
SSE.ETF.510300,0,3289.8,20180706112000000,exitshort
SSE.ETF.510300,1,3309.6,20180706112500000,enterlong
SSE.ETF.510300,0,3358.4,20180706131000000,exitlong
SSE.ETF.510300,-1,3349.2,20180706132000000,entershort
SSE.ETF.510300,0,3370.6,20180706133000000,exitshort
SSE.ETF.510300,-1,3360.2,20180706133500000,entershort
SSE.ETF.510300,0,3362.6,20180706134500000,exitshort
SSE.ETF.510300,-1,3348.2,20180706135000000,entershort
SSE.ETF.510300,0,3363.6,20180706135500000,exitshort
SSE.ETF.510300,-1,3361.8,20180706140500000,entershort
SSE.ETF.510300,0,3371.4,20180706141000000,exitshort
SSE.ETF.510300,-1,3348.8,20180706141500000,entershort
SSE.ETF.510300,0,3375,20180709093500000,exitshort
SSE.ETF.510300,1,3382.2,20180709094500000,enterlong
SSE.ETF.510300,0,3445,20180710093500000,exitlong
SSE.ETF.510300,-1,3438.2,20180710094000000,entershort
SSE.ETF.510300,0,3441.6,20180710095000000,exitshort
SSE.ETF.510300,1,3443,20180710100500000,enterlong
SSE.ETF.510300,0,3446.2,20180710102000000,exitlong
SSE.ETF.510300,-1,3434.4,20180710104000000,entershort
SSE.ETF.510300,0,3430.8,20180710110500000,exitshort
SSE.ETF.510300,-1,3422.8,20180710111000000,entershort
SSE.ETF.510300,0,3423.8,20180710111500000,exitshort
SSE.ETF.510300,1,3430,20180710112000000,enterlong
SSE.ETF.510300,0,3417.8,20180710132500000,exitlong
SSE.ETF.510300,-1,3412.6,20180710133000000,entershort
SSE.ETF.510300,0,3415,20180710134000000,exitshort
SSE.ETF.510300,1,3416.2,20180710135000000,enterlong
SSE.ETF.510300,0,3413,20180710135500000,exitlong
SSE.ETF.510300,1,3414.8,20180710140000000,enterlong
SSE.ETF.510300,0,3411.2,20180710140500000,exitlong
SSE.ETF.510300,1,3418.6,20180710141000000,enterlong
SSE.ETF.510300,0,3414.2,20180710142000000,exitlong
SSE.ETF.510300,1,3431.8,20180710143000000,enterlong
SSE.ETF.510300,0,3431.4,20180710143500000,exitlong
SSE.ETF.510300,1,3432,20180710144000000,enterlong
SSE.ETF.510300,0,3355,20180711093500000,exitlong
SSE.ETF.510300,1,3377,20180711094500000,enterlong
SSE.ETF.510300,0,3366,20180711095000000,exitlong
SSE.ETF.510300,1,3364,20180711095500000,enterlong
SSE.ETF.510300,0,3384.8,20180711133000000,exitlong
SSE.ETF.510300,-1,3377,20180711133500000,entershort
SSE.ETF.510300,0,3370.6,20180711134500000,exitshort
SSE.ETF.510300,1,3376.6,20180711135000000,enterlong
SSE.ETF.510300,0,3369.8,20180711135500000,exitlong
SSE.ETF.510300,-1,3369.6,20180711140000000,entershort
SSE.ETF.510300,0,3359.6,20180711142000000,exitshort
SSE.ETF.510300,1,3377.2,20180711143000000,enterlong
SSE.ETF.510300,0,3379.2,20180711144000000,exitlong
SSE.ETF.510300,1,3383.2,20180711145000000,enterlong
SSE.ETF.510300,0,3379.4,20180711150000000,exitlong
SSE.ETF.510300,1,3414,20180712093500000,enterlong
SSE.ETF.510300,0,3476,20180712135500000,exitlong
SSE.ETF.510300,-1,3474.2,20180712140500000,entershort
SSE.ETF.510300,0,3482.4,20180712141500000,exitshort
SSE.ETF.510300,-1,3478.6,20180712142500000,entershort
SSE.ETF.510300,0,3485.2,20180712143000000,exitshort
SSE.ETF.510300,-1,3481,20180712144000000,entershort
SSE.ETF.510300,0,3475.2,20180712150000000,exitshort
SSE.ETF.510300,-1,3480.4,20180713093500000,entershort
SSE.ETF.510300,0,3485,20180713094000000,exitshort
SSE.ETF.510300,-1,3475.8,20180713094500000,entershort
SSE.ETF.510300,0,3481,20180713095500000,exitshort
SSE.ETF.510300,1,3477.4,20180713100000000,enterlong
SSE.ETF.510300,0,3472.6,20180713100500000,exitlong
SSE.ETF.510300,1,3481,20180713101000000,enterlong
SSE.ETF.510300,0,3477.2,20180713102500000,exitlong
SSE.ETF.510300,-1,3472.4,20180713103000000,entershort
SSE.ETF.510300,0,3471.4,20180713104500000,exitshort
SSE.ETF.510300,-1,3471.8,20180713105000000,entershort
SSE.ETF.510300,0,3476,20180713105500000,exitshort
SSE.ETF.510300,1,3475.8,20180713110000000,enterlong
SSE.ETF.510300,0,3473.4,20180713110500000,exitlong
SSE.ETF.510300,1,3479,20180713111000000,enterlong
SSE.ETF.510300,0,3481.2,20180713111500000,exitlong
SSE.ETF.510300,1,3483.8,20180713112000000,enterlong
SSE.ETF.510300,0,3486.4,20180713112500000,exitlong
SSE.ETF.510300,-1,3484.2,20180713113000000,entershort
SSE.ETF.510300,0,3486,20180713130500000,exitshort
SSE.ETF.510300,-1,3484.8,20180713131000000,entershort
SSE.ETF.510300,0,3485.2,20180713131500000,exitshort
SSE.ETF.510300,-1,3480.4,20180713132000000,entershort
SSE.ETF.510300,0,3479.2,20180713133000000,exitshort
SSE.ETF.510300,1,3478.6,20180713133500000,enterlong
SSE.ETF.510300,0,3473.8,20180713134500000,exitlong
SSE.ETF.510300,1,3475.8,20180713135000000,enterlong
SSE.ETF.510300,0,3474.8,20180713140000000,exitlong
SSE.ETF.510300,1,3477,20180713140500000,enterlong
SSE.ETF.510300,0,3478.6,20180713141000000,exitlong
SSE.ETF.510300,1,3480,20180713141500000,enterlong
SSE.ETF.510300,0,3484.8,20180713143000000,exitlong
SSE.ETF.510300,-1,3479,20180713143500000,entershort
SSE.ETF.510300,0,3476.8,20180713144000000,exitshort
SSE.ETF.510300,1,3481.6,20180713144500000,enterlong
SSE.ETF.510300,0,3479.4,20180713145500000,exitlong
SSE.ETF.510300,-1,3476.6,20180713150000000,entershort
SSE.ETF.510300,0,3503.2,20180716093500000,exitshort
SSE.ETF.510300,-1,3480.4,20180716094000000,entershort
SSE.ETF.510300,0,3463.2,20180716095500000,exitshort
SSE.ETF.510300,-1,3456.2,20180716100000000,entershort
SSE.ETF.510300,0,3462.4,20180716100500000,exitshort
SSE.ETF.510300,1,3464.4,20180716101000000,enterlong
SSE.ETF.510300,0,3456.6,20180716101500000,exitlong
SSE.ETF.510300,1,3456.2,20180716102000000,enterlong
SSE.ETF.510300,0,3456,20180716103000000,exitlong
SSE.ETF.510300,-1,3451.4,20180716103500000,entershort
SSE.ETF.510300,0,3452.6,20180716110000000,exitshort
SSE.ETF.510300,1,3457.4,20180716111000000,enterlong
SSE.ETF.510300,0,3470,20180716113000000,exitlong
SSE.ETF.510300,-1,3465,20180716130500000,entershort
SSE.ETF.510300,0,3454.4,20180716134000000,exitshort
SSE.ETF.510300,-1,3449.6,20180716134500000,entershort
SSE.ETF.510300,0,3458,20180716135000000,exitshort
SSE.ETF.510300,1,3455.2,20180716135500000,enterlong
SSE.ETF.510300,0,3451.2,20180716140000000,exitlong
SSE.ETF.510300,1,3455.2,20180716140500000,enterlong
SSE.ETF.510300,0,3456.8,20180716141000000,exitlong
SSE.ETF.510300,1,3457,20180716141500000,enterlong
SSE.ETF.510300,0,3453.4,20180716142000000,exitlong
SSE.ETF.510300,1,3455.6,20180716142500000,enterlong
SSE.ETF.510300,0,3452,20180716143000000,exitlong
SSE.ETF.510300,1,3453.8,20180716144000000,enterlong
SSE.ETF.510300,0,3459,20180716150000000,exitlong
SSE.ETF.510300,1,3460.2,20180717093500000,enterlong
SSE.ETF.510300,0,3451.6,20180717094000000,exitlong
SSE.ETF.510300,1,3444.8,20180717094500000,enterlong
SSE.ETF.510300,0,3440.8,20180717095000000,exitlong
SSE.ETF.510300,1,3436.4,20180717100000000,enterlong
SSE.ETF.510300,0,3434.2,20180717100500000,exitlong
